id	item	answer
e6bf85ac-33b0-4795-be51-f0543728d234	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	1
e6bf85ac-33b0-4795-be51-f0543728d234	Soucítím s lidmi v nouzi.	4
e6bf85ac-33b0-4795-be51-f0543728d234	Když je nìkdo v nouzi, okamžitì mu pomohu.	4
e6bf85ac-33b0-4795-be51-f0543728d234	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
e6bf85ac-33b0-4795-be51-f0543728d234	Intenzivnì prožívám, co cítí druzí.	2
e6bf85ac-33b0-4795-be51-f0543728d234	Ochotnì nabízím své znalosti a dovednosti druhým.	5
e6bf85ac-33b0-4795-be51-f0543728d234	Snažím se utìšit ty, kteøí jsou smutní.	5
e6bf85ac-33b0-4795-be51-f0543728d234	Ochotnì pùjèuji peníze nebo jiné vìci.	3
e6bf85ac-33b0-4795-be51-f0543728d234	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	4
e6bf85ac-33b0-4795-be51-f0543728d234	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	3
e6bf85ac-33b0-4795-be51-f0543728d234	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	2
e6bf85ac-33b0-4795-be51-f0543728d234	Trávím èas s pøáteli, kteøí se cítí osamìle.	2
e6bf85ac-33b0-4795-be51-f0543728d234	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	5
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Sdílím své vìci se svými pøáteli.	4
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Snažím se pomáhat ostatním.	5
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	4
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Soucítím s lidmi v nouzi.	4
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Když je nìkdo v nouzi, okamžitì mu pomohu.	5
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	3
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Intenzivnì prožívám, co cítí druzí.	2
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Ochotnì nabízím své znalosti a dovednosti druhým.	4
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Snažím se utìšit ty, kteøí jsou smutní.	5
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Ochotnì pùjèuji peníze nebo jiné vìci.	2
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	2
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	2
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Trávím èas s pøáteli, kteøí se cítí osamìle.	3
57a7f3e8-5c2e-45ac-a179-d34bce9b1cc5	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	5
e02029e5-a438-4890-9af5-464b42cce971	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
e02029e5-a438-4890-9af5-464b42cce971	Sdílím své vìci se svými pøáteli.	5
e02029e5-a438-4890-9af5-464b42cce971	Snažím se pomáhat ostatním.	5
e02029e5-a438-4890-9af5-464b42cce971	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
e02029e5-a438-4890-9af5-464b42cce971	Soucítím s lidmi v nouzi.	5
e02029e5-a438-4890-9af5-464b42cce971	Když je nìkdo v nouzi, okamžitì mu pomohu.	4
e02029e5-a438-4890-9af5-464b42cce971	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
e02029e5-a438-4890-9af5-464b42cce971	Intenzivnì prožívám, co cítí druzí.	2
e02029e5-a438-4890-9af5-464b42cce971	Ochotnì nabízím své znalosti a dovednosti druhým.	5
e02029e5-a438-4890-9af5-464b42cce971	Snažím se utìšit ty, kteøí jsou smutní.	4
e02029e5-a438-4890-9af5-464b42cce971	Ochotnì pùjèuji peníze nebo jiné vìci.	5
e02029e5-a438-4890-9af5-464b42cce971	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	3
e02029e5-a438-4890-9af5-464b42cce971	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	4
e02029e5-a438-4890-9af5-464b42cce971	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	5
e02029e5-a438-4890-9af5-464b42cce971	Trávím èas s pøáteli, kteøí se cítí osamìle.	3
e02029e5-a438-4890-9af5-464b42cce971	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Sdílím své vìci se svými pøáteli.	4
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Snažím se pomáhat ostatním.	3
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	1
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Soucítím s lidmi v nouzi.	2
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Když je nìkdo v nouzi, okamžitì mu pomohu.	2
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	2
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Intenzivnì prožívám, co cítí druzí.	1
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Ochotnì nabízím své znalosti a dovednosti druhým.	4
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Snažím se utìšit ty, kteøí jsou smutní.	3
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Ochotnì pùjèuji peníze nebo jiné vìci.	3
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	2
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	1
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Trávím èas s pøáteli, kteøí se cítí osamìle.	4
49a108b4-7f02-4394-9e4d-fb98d2817f0a	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Sdílím své vìci se svými pøáteli.	3
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Snažím se pomáhat ostatním.	4
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	5
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Soucítím s lidmi v nouzi.	4
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Intenzivnì prožívám, co cítí druzí.	3
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Ochotnì nabízím své znalosti a dovednosti druhým.	4
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Snažím se utìšit ty, kteøí jsou smutní.	5
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Ochotnì pùjèuji peníze nebo jiné vìci.	3
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	2
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	3
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Trávím èas s pøáteli, kteøí se cítí osamìle.	4
f380c4e1-4001-4fd7-aa7b-8e38dcd61b84	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Sdílím své vìci se svými pøáteli.	4
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Snažím se pomáhat ostatním.	4
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	2
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Soucítím s lidmi v nouzi.	4
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Když je nìkdo v nouzi, okamžitì mu pomohu.	4
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Intenzivnì prožívám, co cítí druzí.	3
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Ochotnì nabízím své znalosti a dovednosti druhým.	3
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Snažím se utìšit ty, kteøí jsou smutní.	3
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Ochotnì pùjèuji peníze nebo jiné vìci.	5
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	3
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	4
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Trávím èas s pøáteli, kteøí se cítí osamìle.	4
7fab4fd6-e257-4af1-a753-b434d7bc13b2	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
49be27bc-9f90-4bb8-a487-e590faf658a4	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
49be27bc-9f90-4bb8-a487-e590faf658a4	Sdílím své vìci se svými pøáteli.	3
49be27bc-9f90-4bb8-a487-e590faf658a4	Snažím se pomáhat ostatním.	4
49be27bc-9f90-4bb8-a487-e590faf658a4	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	1
49be27bc-9f90-4bb8-a487-e590faf658a4	Soucítím s lidmi v nouzi.	3
49be27bc-9f90-4bb8-a487-e590faf658a4	Když je nìkdo v nouzi, okamžitì mu pomohu.	2
49be27bc-9f90-4bb8-a487-e590faf658a4	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	2
49be27bc-9f90-4bb8-a487-e590faf658a4	Intenzivnì prožívám, co cítí druzí.	2
49be27bc-9f90-4bb8-a487-e590faf658a4	Ochotnì nabízím své znalosti a dovednosti druhým.	4
49be27bc-9f90-4bb8-a487-e590faf658a4	Snažím se utìšit ty, kteøí jsou smutní.	2
49be27bc-9f90-4bb8-a487-e590faf658a4	Ochotnì pùjèuji peníze nebo jiné vìci.	2
49be27bc-9f90-4bb8-a487-e590faf658a4	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	3
49be27bc-9f90-4bb8-a487-e590faf658a4	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	3
49be27bc-9f90-4bb8-a487-e590faf658a4	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	3
49be27bc-9f90-4bb8-a487-e590faf658a4	Trávím èas s pøáteli, kteøí se cítí osamìle.	2
49be27bc-9f90-4bb8-a487-e590faf658a4	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	2
b43c7502-7446-4e23-88fb-61a21fd37cee	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
b43c7502-7446-4e23-88fb-61a21fd37cee	Sdílím své vìci se svými pøáteli.	5
b43c7502-7446-4e23-88fb-61a21fd37cee	Snažím se pomáhat ostatním.	5
b43c7502-7446-4e23-88fb-61a21fd37cee	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
b43c7502-7446-4e23-88fb-61a21fd37cee	Soucítím s lidmi v nouzi.	5
b43c7502-7446-4e23-88fb-61a21fd37cee	Když je nìkdo v nouzi, okamžitì mu pomohu.	5
b43c7502-7446-4e23-88fb-61a21fd37cee	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
b43c7502-7446-4e23-88fb-61a21fd37cee	Intenzivnì prožívám, co cítí druzí.	4
b43c7502-7446-4e23-88fb-61a21fd37cee	Ochotnì nabízím své znalosti a dovednosti druhým.	3
b43c7502-7446-4e23-88fb-61a21fd37cee	Snažím se utìšit ty, kteøí jsou smutní.	4
b43c7502-7446-4e23-88fb-61a21fd37cee	Ochotnì pùjèuji peníze nebo jiné vìci.	3
b43c7502-7446-4e23-88fb-61a21fd37cee	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	5
b43c7502-7446-4e23-88fb-61a21fd37cee	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	4
b43c7502-7446-4e23-88fb-61a21fd37cee	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	5
b43c7502-7446-4e23-88fb-61a21fd37cee	Trávím èas s pøáteli, kteøí se cítí osamìle.	5
b43c7502-7446-4e23-88fb-61a21fd37cee	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
6a900c9f-f05e-4274-add0-efb54795f6a8	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
6a900c9f-f05e-4274-add0-efb54795f6a8	Sdílím své vìci se svými pøáteli.	5
6a900c9f-f05e-4274-add0-efb54795f6a8	Snažím se pomáhat ostatním.	5
6a900c9f-f05e-4274-add0-efb54795f6a8	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	1
6a900c9f-f05e-4274-add0-efb54795f6a8	Soucítím s lidmi v nouzi.	2
6a900c9f-f05e-4274-add0-efb54795f6a8	Když je nìkdo v nouzi, okamžitì mu pomohu.	4
6a900c9f-f05e-4274-add0-efb54795f6a8	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
6a900c9f-f05e-4274-add0-efb54795f6a8	Intenzivnì prožívám, co cítí druzí.	4
6a900c9f-f05e-4274-add0-efb54795f6a8	Ochotnì nabízím své znalosti a dovednosti druhým.	5
6a900c9f-f05e-4274-add0-efb54795f6a8	Snažím se utìšit ty, kteøí jsou smutní.	5
6a900c9f-f05e-4274-add0-efb54795f6a8	Ochotnì pùjèuji peníze nebo jiné vìci.	2
6a900c9f-f05e-4274-add0-efb54795f6a8	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	4
6a900c9f-f05e-4274-add0-efb54795f6a8	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	4
6a900c9f-f05e-4274-add0-efb54795f6a8	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	5
6a900c9f-f05e-4274-add0-efb54795f6a8	Trávím èas s pøáteli, kteøí se cítí osamìle.	3
6a900c9f-f05e-4274-add0-efb54795f6a8	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	4
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Sdílím své vìci se svými pøáteli.	3
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Snažím se pomáhat ostatním.	4
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Soucítím s lidmi v nouzi.	2
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	4
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Intenzivnì prožívám, co cítí druzí.	5
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Ochotnì nabízím své znalosti a dovednosti druhým.	5
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Snažím se utìšit ty, kteøí jsou smutní.	4
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Ochotnì pùjèuji peníze nebo jiné vìci.	3
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	2
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	2
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	4
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Trávím èas s pøáteli, kteøí se cítí osamìle.	4
2533feca-b1b1-4868-82a6-1ed3e83c10e1	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	5
56d4f951-5784-4a09-9279-2faf91bd0471	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
56d4f951-5784-4a09-9279-2faf91bd0471	Sdílím své vìci se svými pøáteli.	5
56d4f951-5784-4a09-9279-2faf91bd0471	Snažím se pomáhat ostatním.	5
56d4f951-5784-4a09-9279-2faf91bd0471	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
56d4f951-5784-4a09-9279-2faf91bd0471	Soucítím s lidmi v nouzi.	5
56d4f951-5784-4a09-9279-2faf91bd0471	Když je nìkdo v nouzi, okamžitì mu pomohu.	5
56d4f951-5784-4a09-9279-2faf91bd0471	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	5
56d4f951-5784-4a09-9279-2faf91bd0471	Intenzivnì prožívám, co cítí druzí.	5
56d4f951-5784-4a09-9279-2faf91bd0471	Ochotnì nabízím své znalosti a dovednosti druhým.	5
56d4f951-5784-4a09-9279-2faf91bd0471	Snažím se utìšit ty, kteøí jsou smutní.	5
56d4f951-5784-4a09-9279-2faf91bd0471	Ochotnì pùjèuji peníze nebo jiné vìci.	5
56d4f951-5784-4a09-9279-2faf91bd0471	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	5
56d4f951-5784-4a09-9279-2faf91bd0471	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	5
56d4f951-5784-4a09-9279-2faf91bd0471	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	5
56d4f951-5784-4a09-9279-2faf91bd0471	Trávím èas s pøáteli, kteøí se cítí osamìle.	5
56d4f951-5784-4a09-9279-2faf91bd0471	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	5
83047a1b-ff96-477a-b426-3c6293d45167	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	3
83047a1b-ff96-477a-b426-3c6293d45167	Sdílím své vìci se svými pøáteli.	2
83047a1b-ff96-477a-b426-3c6293d45167	Snažím se pomáhat ostatním.	3
83047a1b-ff96-477a-b426-3c6293d45167	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	4
83047a1b-ff96-477a-b426-3c6293d45167	Soucítím s lidmi v nouzi.	2
83047a1b-ff96-477a-b426-3c6293d45167	Když je nìkdo v nouzi, okamžitì mu pomohu.	2
83047a1b-ff96-477a-b426-3c6293d45167	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	2
83047a1b-ff96-477a-b426-3c6293d45167	Intenzivnì prožívám, co cítí druzí.	2
83047a1b-ff96-477a-b426-3c6293d45167	Ochotnì nabízím své znalosti a dovednosti druhým.	2
83047a1b-ff96-477a-b426-3c6293d45167	Snažím se utìšit ty, kteøí jsou smutní.	3
83047a1b-ff96-477a-b426-3c6293d45167	Ochotnì pùjèuji peníze nebo jiné vìci.	2
83047a1b-ff96-477a-b426-3c6293d45167	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	3
83047a1b-ff96-477a-b426-3c6293d45167	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	3
83047a1b-ff96-477a-b426-3c6293d45167	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	3
83047a1b-ff96-477a-b426-3c6293d45167	Trávím èas s pøáteli, kteøí se cítí osamìle.	3
83047a1b-ff96-477a-b426-3c6293d45167	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	2
1da122c6-3eee-4928-8429-695c69980611	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	4
1da122c6-3eee-4928-8429-695c69980611	Sdílím své vìci se svými pøáteli.	3
1da122c6-3eee-4928-8429-695c69980611	Snažím se pomáhat ostatním.	4
1da122c6-3eee-4928-8429-695c69980611	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
1da122c6-3eee-4928-8429-695c69980611	Soucítím s lidmi v nouzi.	3
1da122c6-3eee-4928-8429-695c69980611	Když je nìkdo v nouzi, okamžitì mu pomohu.	3
1da122c6-3eee-4928-8429-695c69980611	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	3
1da122c6-3eee-4928-8429-695c69980611	Intenzivnì prožívám, co cítí druzí.	2
1da122c6-3eee-4928-8429-695c69980611	Ochotnì nabízím své znalosti a dovednosti druhým.	2
1da122c6-3eee-4928-8429-695c69980611	Snažím se utìšit ty, kteøí jsou smutní.	2
1da122c6-3eee-4928-8429-695c69980611	Ochotnì pùjèuji peníze nebo jiné vìci.	1
1da122c6-3eee-4928-8429-695c69980611	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	3
1da122c6-3eee-4928-8429-695c69980611	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	2
1da122c6-3eee-4928-8429-695c69980611	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	2
1da122c6-3eee-4928-8429-695c69980611	Trávím èas s pøáteli, kteøí se cítí osamìle.	2
1da122c6-3eee-4928-8429-695c69980611	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	3
3ecf331c-b5dd-405c-86e3-002ec955e370	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
3ecf331c-b5dd-405c-86e3-002ec955e370	Sdílím své vìci se svými pøáteli.	3
3ecf331c-b5dd-405c-86e3-002ec955e370	Snažím se pomáhat ostatním.	5
3ecf331c-b5dd-405c-86e3-002ec955e370	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	3
3ecf331c-b5dd-405c-86e3-002ec955e370	Soucítím s lidmi v nouzi.	5
3ecf331c-b5dd-405c-86e3-002ec955e370	Když je nìkdo v nouzi, okamžitì mu pomohu.	4
3ecf331c-b5dd-405c-86e3-002ec955e370	Dìlám vše, co mùžu, abych pomohl/a ostatním nedostat se do problémù.	3
3ecf331c-b5dd-405c-86e3-002ec955e370	Intenzivnì prožívám, co cítí druzí.	5
3ecf331c-b5dd-405c-86e3-002ec955e370	Ochotnì nabízím své znalosti a dovednosti druhým.	5
3ecf331c-b5dd-405c-86e3-002ec955e370	Snažím se utìšit ty, kteøí jsou smutní.	3
3ecf331c-b5dd-405c-86e3-002ec955e370	Ochotnì pùjèuji peníze nebo jiné vìci.	2
3ecf331c-b5dd-405c-86e3-002ec955e370	Snadno se vcítím do kùže tìch, kteøí jsou v nouzi.	5
3ecf331c-b5dd-405c-86e3-002ec955e370	Snažím se být blízko tìm, kteøí jsou v nouzi, a starat se o nì.	4
3ecf331c-b5dd-405c-86e3-002ec955e370	Ochotnì sdílím s pøáteli rùzné pøíležitosti, které se mi naskytnou.	3
3ecf331c-b5dd-405c-86e3-002ec955e370	Trávím èas s pøáteli, kteøí se cítí osamìle.	4
3ecf331c-b5dd-405c-86e3-002ec955e370	Hned vycítím, když se moji pøátelé necítí dobøe, i když mi to pøímo neøeknou.	5
558f1433-0791-4f2a-ae39-b8ed7b220be4	Rád/a pomohu svým pøátelùm/kolegùm s tím, co dìlají.	5
558f1433-0791-4f2a-ae39-b8ed7b220be4	Sdílím své vìci se svými pøáteli.	2
558f1433-0791-4f2a-ae39-b8ed7b220be4	Snažím se pomáhat ostatním.	5
558f1433-0791-4f2a-ae39-b8ed7b220be4	Úèastním se dobrovolnických aktivit, abych pomohl/a tìm, co to potøebují.	4
558f1433-0791-4f2a-ae39-b8ed7b220be4	Soucítím s lidmi v nouzi.	2
